geo_code,geo_level,area,sex,literacy,total
396,district,Rural,Female,Illiterate,303043
396,district,Urban,Female,Illiterate,27132
397,district,Rural,Female,Illiterate,416236
397,district,Urban,Female,Illiterate,16503
398,district,Rural,Female,Illiterate,436208
398,district,Urban,Female,Illiterate,37383
399,district,Rural,Female,Illiterate,201355
399,district,Urban,Female,Illiterate,10508
22,state,Rural,Female,Illiterate,5204591
22,state,Urban,Female,Illiterate,935683
400,district,Rural,Female,Illiterate,121975
400,district,Urban,Female,Illiterate,34305
401,district,Rural,Female,Illiterate,636946
401,district,Urban,Female,Illiterate,36556
402,district,Rural,Female,Illiterate,200169
402,district,Urban,Female,Illiterate,11994
403,district,Rural,Female,Illiterate,297045
403,district,Urban,Female,Illiterate,37778
404,district,Rural,Female,Illiterate,206040
404,district,Urban,Female,Illiterate,72317
405,district,Rural,Female,Illiterate,337589
405,district,Urban,Female,Illiterate,40446
406,district,Rural,Female,Illiterate,542017
406,district,Urban,Female,Illiterate,105952
407,district,Rural,Female,Illiterate,226875
407,district,Urban,Female,Illiterate,17929
408,district,Rural,Female,Illiterate,286707
408,district,Urban,Female,Illiterate,40547
409,district,Rural,Female,Illiterate,455022
409,district,Urban,Female,Illiterate,187983
410,district,Rural,Female,Illiterate,644600
410,district,Urban,Female,Illiterate,234495
411,district,Rural,Female,Illiterate,226015
411,district,Urban,Female,Illiterate,20898
412,district,Rural,Female,Illiterate,135391
412,district,Urban,Female,Illiterate,23584
413,district,Rural,Female,Illiterate,167235
413,district,Urban,Female,Illiterate,10624
414,district,Rural,Female,Illiterate,413894
414,district,Urban,Female,Illiterate,32290
415,district,Rural,Female,Illiterate,42840
415,district,Urban,Female,Illiterate,3704
416,district,Rural,Female,Illiterate,176859
416,district,Urban,Female,Illiterate,17929
417,district,Rural,Female,Illiterate,87372
417,district,Urban,Female,Illiterate,6352
23,state,Rural,Female,Illiterate,14181012
23,state,Urban,Female,Illiterate,3156650
418,district,Rural,Female,Illiterate,182489
418,district,Urban,Female,Illiterate,23764
419,district,Rural,Female,Illiterate,373352
419,district,Urban,Female,Illiterate,92168
420,district,Rural,Female,Illiterate,277184
420,district,Urban,Female,Illiterate,80574
421,district,Rural,Female,Illiterate,196551
421,district,Urban,Female,Illiterate,191062
422,district,Rural,Female,Illiterate,146140
422,district,Urban,Female,Illiterate,32827
423,district,Rural,Female,Illiterate,422138
423,district,Urban,Female,Illiterate,56513
424,district,Rural,Female,Illiterate,345574
424,district,Urban,Female,Illiterate,50650
425,district,Rural,Female,Illiterate,383465
425,district,Urban,Female,Illiterate,71766
426,district,Rural,Female,Illiterate,240819
426,district,Urban,Female,Illiterate,21802
427,district,Rural,Female,Illiterate,383902
427,district,Urban,Female,Illiterate,101187
428,district,Rural,Female,Illiterate,261790
428,district,Urban,Female,Illiterate,38578
429,district,Rural,Female,Illiterate,424649
429,district,Urban,Female,Illiterate,76061
430,district,Rural,Female,Illiterate,478884
430,district,Urban,Female,Illiterate,64937
431,district,Rural,Female,Illiterate,148357
431,district,Urban,Female,Illiterate,19962
432,district,Rural,Female,Illiterate,161447
432,district,Urban,Female,Illiterate,41022
433,district,Rural,Female,Illiterate,281143
433,district,Urban,Female,Illiterate,44724
434,district,Rural,Female,Illiterate,307520
434,district,Urban,Female,Illiterate,68518
435,district,Rural,Female,Illiterate,336906
435,district,Urban,Female,Illiterate,123496
436,district,Rural,Female,Illiterate,326856
436,district,Urban,Female,Illiterate,54202
437,district,Rural,Female,Illiterate,305901
437,district,Urban,Female,Illiterate,77802
438,district,Rural,Female,Illiterate,558817
438,district,Urban,Female,Illiterate,75392
439,district,Rural,Female,Illiterate,212995
439,district,Urban,Female,Illiterate,344576
440,district,Rural,Female,Illiterate,459776
440,district,Urban,Female,Illiterate,49343
441,district,Rural,Female,Illiterate,412015
441,district,Urban,Female,Illiterate,38242
442,district,Rural,Female,Illiterate,385231
442,district,Urban,Female,Illiterate,54923
443,district,Rural,Female,Illiterate,282284
443,district,Urban,Female,Illiterate,56449
444,district,Rural,Female,Illiterate,114319
444,district,Urban,Female,Illiterate,280236
445,district,Rural,Female,Illiterate,275046
445,district,Urban,Female,Illiterate,41389
446,district,Rural,Female,Illiterate,239095
446,district,Urban,Female,Illiterate,51017
447,district,Rural,Female,Illiterate,325930
447,district,Urban,Female,Illiterate,40210
448,district,Rural,Female,Illiterate,110600
448,district,Urban,Female,Illiterate,16284
449,district,Rural,Female,Illiterate,199180
449,district,Urban,Female,Illiterate,52000
450,district,Rural,Female,Illiterate,262199
450,district,Urban,Female,Illiterate,37640
451,district,Rural,Female,Illiterate,229745
451,district,Urban,Female,Illiterate,180105
452,district,Rural,Female,Illiterate,191262
452,district,Urban,Female,Illiterate,26488
453,district,Rural,Female,Illiterate,191503
453,district,Urban,Female,Illiterate,5153
454,district,Rural,Female,Illiterate,255593
454,district,Urban,Female,Illiterate,17111
455,district,Rural,Female,Illiterate,394135
455,district,Urban,Female,Illiterate,69415
456,district,Rural,Female,Illiterate,284664
456,district,Urban,Female,Illiterate,19735
457,district,Rural,Female,Illiterate,303959
457,district,Urban,Female,Illiterate,34406
458,district,Rural,Female,Illiterate,277040
458,district,Urban,Female,Illiterate,61674
459,district,Rural,Female,Illiterate,192388
459,district,Urban,Female,Illiterate,30041
460,district,Rural,Female,Illiterate,236210
460,district,Urban,Female,Illiterate,34399
461,district,Rural,Female,Illiterate,151726
461,district,Urban,Female,Illiterate,35922
462,district,Rural,Female,Illiterate,285928
462,district,Urban,Female,Illiterate,17438
463,district,Rural,Female,Illiterate,293614
463,district,Urban,Female,Illiterate,45891
464,district,Rural,Female,Illiterate,357347
464,district,Urban,Female,Illiterate,15179
465,district,Rural,Female,Illiterate,267094
465,district,Urban,Female,Illiterate,10514
466,district,Rural,Female,Illiterate,297356
466,district,Urban,Female,Illiterate,39020
467,district,Rural,Female,Illiterate,148894
467,district,Urban,Female,Illiterate,44843
24,state,Rural,Female,Illiterate,7942251
24,state,Urban,Female,Illiterate,3387696
468,district,Rural,Female,Illiterate,358575
468,district,Urban,Female,Illiterate,123979
469,district,Rural,Female,Illiterate,777925
469,district,Urban,Female,Illiterate,75681
470,district,Rural,Female,Illiterate,262282
470,district,Urban,Female,Illiterate,43773
471,district,Rural,Female,Illiterate,261515
471,district,Urban,Female,Illiterate,61883
472,district,Rural,Female,Illiterate,469244
472,district,Urban,Female,Illiterate,55005
473,district,Rural,Female,Illiterate,142022
473,district,Urban,Female,Illiterate,78059
474,district,Rural,Female,Illiterate,275495
474,district,Urban,Female,Illiterate,740382
475,district,Rural,Female,Illiterate,316831
475,district,Urban,Female,Illiterate,79115
476,district,Rural,Female,Illiterate,323064
476,district,Urban,Female,Illiterate,296068
477,district,Rural,Female,Illiterate,278229
477,district,Urban,Female,Illiterate,166304
478,district,Rural,Female,Illiterate,69060
478,district,Urban,Female,Illiterate,44123
479,district,Rural,Female,Illiterate,399448
479,district,Urban,Female,Illiterate,143441
480,district,Rural,Female,Illiterate,244896
480,district,Urban,Female,Illiterate,60966
481,district,Rural,Female,Illiterate,404221
481,district,Urban,Female,Illiterate,186059
482,district,Rural,Female,Illiterate,249120
482,district,Urban,Female,Illiterate,79629
483,district,Rural,Female,Illiterate,326283
483,district,Urban,Female,Illiterate,70112
484,district,Rural,Female,Illiterate,533867
484,district,Urban,Female,Illiterate,47197
485,district,Rural,Female,Illiterate,617086
485,district,Urban,Female,Illiterate,33213
486,district,Rural,Female,Illiterate,509164
486,district,Urban,Female,Illiterate,223733
487,district,Rural,Female,Illiterate,122906
487,district,Urban,Female,Illiterate,7736
488,district,Rural,Female,Illiterate,188093
488,district,Urban,Female,Illiterate,61990
489,district,Rural,Female,Illiterate,47697
489,district,Urban,Female,Illiterate,3119
490,district,Rural,Female,Illiterate,142626
490,district,Urban,Female,Illiterate,46443
491,district,Rural,Female,Illiterate,228637
491,district,Urban,Female,Illiterate,74690
492,district,Rural,Female,Illiterate,221620
492,district,Urban,Female,Illiterate,573536
493,district,Rural,Female,Illiterate,172345
493,district,Urban,Female,Illiterate,11460
25,state,Rural,Female,Illiterate,10441
25,state,Urban,Female,Illiterate,18742
494,district,Rural,Female,Illiterate,6122
494,district,Urban,Female,Illiterate,2579
495,district,Rural,Female,Illiterate,4319
495,district,Urban,Female,Illiterate,16163
26,state,Rural,Female,Illiterate,49717
26,state,Urban,Female,Illiterate,19523
496,district,Rural,Female,Illiterate,49717
496,district,Urban,Female,Illiterate,19523
27,state,Rural,Female,Illiterate,11925754
27,state,Urban,Female,Illiterate,5908817
497,district,Rural,Female,Illiterate,384204
497,district,Urban,Female,Illiterate,36511
498,district,Rural,Female,Illiterate,352948
498,district,Urban,Female,Illiterate,73355
499,district,Rural,Female,Illiterate,589380
499,district,Urban,Female,Illiterate,180513
500,district,Rural,Female,Illiterate,349969
500,district,Urban,Female,Illiterate,67747
501,district,Rural,Female,Illiterate,154021
501,district,Urban,Female,Illiterate,75247
502,district,Rural,Female,Illiterate,167748
502,district,Urban,Female,Illiterate,26896
503,district,Rural,Female,Illiterate,261495
503,district,Urban,Female,Illiterate,101411
504,district,Rural,Female,Illiterate,125716
504,district,Urban,Female,Illiterate,39832
505,district,Rural,Female,Illiterate,233302
505,district,Urban,Female,Illiterate,320705
506,district,Rural,Female,Illiterate,159133
506,district,Urban,Female,Illiterate,24530
507,district,Rural,Female,Illiterate,175712
507,district,Urban,Female,Illiterate,23835
508,district,Rural,Female,Illiterate,204441
508,district,Urban,Female,Illiterate,13918
509,district,Rural,Female,Illiterate,282042
509,district,Urban,Female,Illiterate,92381
510,district,Rural,Female,Illiterate,382693
510,district,Urban,Female,Illiterate,63096
511,district,Rural,Female,Illiterate,551967
511,district,Urban,Female,Illiterate,145047
512,district,Rural,Female,Illiterate,204727
512,district,Urban,Female,Illiterate,26132
513,district,Rural,Female,Illiterate,301642
513,district,Urban,Female,Illiterate,100051
514,district,Rural,Female,Illiterate,387494
514,district,Urban,Female,Illiterate,63984
515,district,Rural,Female,Illiterate,474368
515,district,Urban,Female,Illiterate,229544
516,district,Rural,Female,Illiterate,685134
516,district,Urban,Female,Illiterate,317039
517,district,Rural,Female,Illiterate,588859
517,district,Urban,Female,Illiterate,970446
518,district,Rural,Female,Illiterate,0
518,district,Urban,Female,Illiterate,973183
519,district,Rural,Female,Illiterate,0
519,district,Urban,Female,Illiterate,302461
520,district,Rural,Female,Illiterate,303819
520,district,Urban,Female,Illiterate,105734
521,district,Rural,Female,Illiterate,624755
521,district,Urban,Female,Illiterate,649035
522,district,Rural,Female,Illiterate,705379
522,district,Urban,Female,Illiterate,116420
523,district,Rural,Female,Illiterate,430021
523,district,Urban,Female,Illiterate,74600
524,district,Rural,Female,Illiterate,367913
524,district,Urban,Female,Illiterate,94903
525,district,Rural,Female,Illiterate,263003
525,district,Urban,Female,Illiterate,39532
526,district,Rural,Female,Illiterate,608619
526,district,Urban,Female,Illiterate,221875
527,district,Rural,Female,Illiterate,403663
527,district,Urban,Female,Illiterate,64576
528,district,Rural,Female,Illiterate,248975
528,district,Urban,Female,Illiterate,24593
529,district,Rural,Female,Illiterate,105215
529,district,Urban,Female,Illiterate,9326
530,district,Rural,Female,Illiterate,483023
530,district,Urban,Female,Illiterate,146235
531,district,Rural,Female,Illiterate,364374
531,district,Urban,Female,Illiterate,94124
28,state,Rural,Female,Illiterate,15162996
28,state,Urban,Female,Illiterate,4670118
532,district,Rural,Female,Illiterate,599003
532,district,Urban,Female,Illiterate,145642
533,district,Rural,Female,Illiterate,589716
533,district,Urban,Female,Illiterate,111382
534,district,Rural,Female,Illiterate,774301
534,district,Urban,Female,Illiterate,171577
535,district,Rural,Female,Illiterate,692538
535,district,Urban,Female,Illiterate,133989
536,district,Rural,Female,Illiterate,0
536,district,Urban,Female,Illiterate,575281
537,district,Rural,Female,Illiterate,430862
537,district,Urban,Female,Illiterate,575627
538,district,Rural,Female,Illiterate,1107285
538,district,Urban,Female,Illiterate,113097
539,district,Rural,Female,Illiterate,780035
539,district,Urban,Female,Illiterate,108740
540,district,Rural,Female,Illiterate,703658
540,district,Urban,Female,Illiterate,164404
541,district,Rural,Female,Illiterate,572651
541,district,Urban,Female,Illiterate,105137
542,district,Rural,Female,Illiterate,644983
542,district,Urban,Female,Illiterate,78836
543,district,Rural,Female,Illiterate,564613
543,district,Urban,Female,Illiterate,87499
544,district,Rural,Female,Illiterate,687663
544,district,Urban,Female,Illiterate,318645
545,district,Rural,Female,Illiterate,811964
545,district,Urban,Female,Illiterate,201000
546,district,Rural,Female,Illiterate,589221
546,district,Urban,Female,Illiterate,109661
547,district,Rural,Female,Illiterate,564222
547,district,Urban,Female,Illiterate,275042
548,district,Rural,Female,Illiterate,832944
548,district,Urban,Female,Illiterate,288633
549,district,Rural,Female,Illiterate,766900
549,district,Urban,Female,Illiterate,119035
550,district,Rural,Female,Illiterate,520444
550,district,Urban,Female,Illiterate,129872
551,district,Rural,Female,Illiterate,512228
551,district,Urban,Female,Illiterate,196397
552,district,Rural,Female,Illiterate,890660
552,district,Urban,Female,Illiterate,242784
553,district,Rural,Female,Illiterate,816944
553,district,Urban,Female,Illiterate,227223
554,district,Rural,Female,Illiterate,710161
554,district,Urban,Female,Illiterate,190615
29,state,Rural,Female,Illiterate,8784242
29,state,Urban,Female,Illiterate,3205547
555,district,Rural,Female,Illiterate,856382
555,district,Urban,Female,Illiterate,173732
556,district,Rural,Female,Illiterate,353573
556,district,Urban,Female,Illiterate,114044
557,district,Rural,Female,Illiterate,462059
557,district,Urban,Female,Illiterate,86548
558,district,Rural,Female,Illiterate,317068
558,district,Urban,Female,Illiterate,70092
559,district,Rural,Female,Illiterate,460639
559,district,Urban,Female,Illiterate,101106
560,district,Rural,Female,Illiterate,304527
