,,State,District,Level,Name,TRU,Total,sex,literacy type
sex,1025,18,324,DISTRICT,Baksa,Urban,2396,Female,Illiterate
sex,1027,18,325,DISTRICT,Darrang,Rural,227782,Female,Illiterate
sex,1028,18,325,DISTRICT,Darrang,Urban,7072,Female,Illiterate
sex,1030,18,326,DISTRICT,Udalguri,Rural,199498,Female,Illiterate
sex,1031,18,326,DISTRICT,Udalguri,Urban,4953,Female,Illiterate
sex,1033,19,0,STATE,WEST BENGAL,Rural,12972586,Female,Illiterate
sex,1034,19,0,STATE,WEST BENGAL,Urban,3775031,Female,Illiterate
sex,1036,19,327,DISTRICT,Darjiling,Rural,225853,Female,Illiterate
sex,1037,19,327,DISTRICT,Darjiling,Urban,85799,Female,Illiterate
sex,1039,19,328,DISTRICT,Jalpaiguri,Rural,631261,Female,Illiterate
sex,1040,19,328,DISTRICT,Jalpaiguri,Urban,156363,Female,Illiterate
sex,1042,19,329,DISTRICT,Koch Bihar,Rural,513905,Female,Illiterate
sex,1043,19,329,DISTRICT,Koch Bihar,Urban,31868,Female,Illiterate
sex,1045,19,330,DISTRICT,Uttar Dinajpur,Rural,762789,Female,Illiterate
sex,1046,19,330,DISTRICT,Uttar Dinajpur,Urban,57107,Female,Illiterate
sex,1048,19,331,DISTRICT,Dakshin Dinajpur,Rural,307146,Female,Illiterate
sex,1049,19,331,DISTRICT,Dakshin Dinajpur,Urban,24720,Female,Illiterate
sex,1051,19,332,DISTRICT,Maldah,Rural,908581,Female,Illiterate
sex,1052,19,332,DISTRICT,Maldah,Urban,94310,Female,Illiterate
sex,1054,19,333,DISTRICT,Murshidabad,Rural,1305476,Female,Illiterate
sex,1055,19,333,DISTRICT,Murshidabad,Urban,292120,Female,Illiterate
sex,1057,19,334,DISTRICT,Birbhum,Rural,684275,Female,Illiterate
sex,1058,19,334,DISTRICT,Birbhum,Urban,70243,Female,Illiterate
sex,1060,19,335,DISTRICT,Barddhaman,Rural,938756,Female,Illiterate
sex,1061,19,335,DISTRICT,Barddhaman,Urban,482750,Female,Illiterate
sex,1063,19,336,DISTRICT,Nadia,Rural,734965,Female,Illiterate
sex,1064,19,336,DISTRICT,Nadia,Urban,177178,Female,Illiterate
sex,1066,19,337,DISTRICT,North Twenty Four Parganas,Rural,744725,Female,Illiterate
sex,1067,19,337,DISTRICT,North Twenty Four Parganas,Urban,593020,Female,Illiterate
sex,1069,19,338,DISTRICT,Hugli,Rural,587924,Female,Illiterate
sex,1070,19,338,DISTRICT,Hugli,Urban,249957,Female,Illiterate
sex,1072,19,339,DISTRICT,Bankura,Rural,782847,Female,Illiterate
sex,1073,19,339,DISTRICT,Bankura,Urban,42077,Female,Illiterate
sex,1075,19,340,DISTRICT,Puruliya,Rural,736353,Female,Illiterate
sex,1076,19,340,DISTRICT,Puruliya,Urban,73919,Female,Illiterate
sex,1078,19,341,DISTRICT,Haora,Rural,292452,Female,Illiterate
sex,1079,19,341,DISTRICT,Haora,Urban,394376,Female,Illiterate
sex,1081,19,342,DISTRICT,Kolkata,Rural,0,Female,Illiterate
sex,1082,19,342,DISTRICT,Kolkata,Urban,478706,Female,Illiterate
sex,1084,19,343,DISTRICT,South Twenty Four Parganas,Rural,1194943,Female,Illiterate
sex,1085,19,343,DISTRICT,South Twenty Four Parganas,Urban,304860,Female,Illiterate
sex,1087,19,344,DISTRICT,Paschim Medinipur,Rural,1000241,Female,Illiterate
sex,1088,19,344,DISTRICT,Paschim Medinipur,Urban,93832,Female,Illiterate
sex,1090,19,345,DISTRICT,Purba Medinipur,Rural,620094,Female,Illiterate
sex,1091,19,345,DISTRICT,Purba Medinipur,Urban,71826,Female,Illiterate
sex,1093,20,0,STATE,JHARKHAND,Rural,7318240,Female,Illiterate
sex,1094,20,0,STATE,JHARKHAND,Urban,1294029,Female,Illiterate
sex,1096,20,346,DISTRICT,Garhwa,Rural,377091,Female,Illiterate
sex,1097,20,346,DISTRICT,Garhwa,Urban,13803,Female,Illiterate
sex,1099,20,347,DISTRICT,Chatra,Rural,291869,Female,Illiterate
sex,1100,20,347,DISTRICT,Chatra,Urban,10923,Female,Illiterate
sex,1102,20,348,DISTRICT,Kodarma,Rural,169782,Female,Illiterate
sex,1103,20,348,DISTRICT,Kodarma,Urban,27786,Female,Illiterate
sex,1105,20,349,DISTRICT,Giridih,Rural,679429,Female,Illiterate
sex,1106,20,349,DISTRICT,Giridih,Urban,38208,Female,Illiterate
sex,1108,20,350,DISTRICT,Deoghar,Rural,373556,Female,Illiterate
sex,1109,20,350,DISTRICT,Deoghar,Urban,39794,Female,Illiterate
sex,1111,20,351,DISTRICT,Godda,Rural,396589,Female,Illiterate
sex,1112,20,351,DISTRICT,Godda,Urban,10728,Female,Illiterate
sex,1114,20,352,DISTRICT,Sahibganj,Rural,331459,Female,Illiterate
sex,1115,20,352,DISTRICT,Sahibganj,Urban,33757,Female,Illiterate
sex,1117,20,353,DISTRICT,Pakur,Rural,285638,Female,Illiterate
sex,1118,20,353,DISTRICT,Pakur,Urban,16231,Female,Illiterate
sex,1120,20,354,DISTRICT,Dhanbad,Rural,290026,Female,Illiterate
sex,1121,20,354,DISTRICT,Dhanbad,Urban,281251,Female,Illiterate
sex,1123,20,355,DISTRICT,Bokaro,Rural,303917,Female,Illiterate
sex,1124,20,355,DISTRICT,Bokaro,Urban,171174,Female,Illiterate
sex,1126,20,356,DISTRICT,Lohardaga,Rural,110573,Female,Illiterate
sex,1127,20,356,DISTRICT,Lohardaga,Urban,8449,Female,Illiterate
sex,1129,20,357,DISTRICT,Purbi Singhbhum,Rural,284725,Female,Illiterate
sex,1130,20,357,DISTRICT,Purbi Singhbhum,Urban,181119,Female,Illiterate
sex,1132,20,358,DISTRICT,Palamu,Rural,491070,Female,Illiterate
sex,1133,20,358,DISTRICT,Palamu,Urban,39640,Female,Illiterate
sex,1135,20,359,DISTRICT,Latehar,Rural,206557,Female,Illiterate
sex,1136,20,359,DISTRICT,Latehar,Urban,9779,Female,Illiterate
sex,1138,20,360,DISTRICT,Hazaribagh,Rural,386581,Female,Illiterate
sex,1139,20,360,DISTRICT,Hazaribagh,Urban,39897,Female,Illiterate
sex,1141,20,361,DISTRICT,Ramgarh,Rural,137027,Female,Illiterate
sex,1142,20,361,DISTRICT,Ramgarh,Urban,71720,Female,Illiterate
sex,1144,20,362,DISTRICT,Dumka,Rural,372937,Female,Illiterate
sex,1145,20,362,DISTRICT,Dumka,Urban,13857,Female,Illiterate
sex,1147,20,363,DISTRICT,Jamtara,Rural,205754,Female,Illiterate
sex,1148,20,363,DISTRICT,Jamtara,Urban,12406,Female,Illiterate
sex,1150,20,364,DISTRICT,Ranchi,Rural,423270,Female,Illiterate
sex,1151,20,364,DISTRICT,Ranchi,Urban,169857,Female,Illiterate
sex,1153,20,365,DISTRICT,Khunti,Rural,138676,Female,Illiterate
sex,1154,20,365,DISTRICT,Khunti,Urban,7040,Female,Illiterate
sex,1156,20,366,DISTRICT,Gumla,Rural,264159,Female,Illiterate
sex,1157,20,366,DISTRICT,Gumla,Urban,8739,Female,Illiterate
sex,1159,20,367,DISTRICT,Simdega,Rural,141707,Female,Illiterate
sex,1160,20,367,DISTRICT,Simdega,Urban,6070,Female,Illiterate
sex,1162,20,368,DISTRICT,Pashchimi Singhbhum,Rural,428188,Female,Illiterate
sex,1163,20,368,DISTRICT,Pashchimi Singhbhum,Urban,36477,Female,Illiterate
sex,1165,20,369,DISTRICT,Saraikela-Kharsawan,Rural,227660,Female,Illiterate
sex,1166,20,369,DISTRICT,Saraikela-Kharsawan,Urban,45324,Female,Illiterate
sex,1168,21,0,STATE,ODISHA,Rural,8160996,Female,Illiterate
sex,1169,21,0,STATE,ODISHA,Urban,948172,Female,Illiterate
sex,1171,21,370,DISTRICT,Bargarh,Rural,284357,Female,Illiterate
sex,1172,21,370,DISTRICT,Bargarh,Urban,21171,Female,Illiterate
sex,1174,21,371,DISTRICT,Jharsuguda,Rural,69664,Female,Illiterate
sex,1175,21,371,DISTRICT,Jharsuguda,Urban,35364,Female,Illiterate
sex,1177,21,372,DISTRICT,Sambalpur,Rural,159645,Female,Illiterate
sex,1178,21,372,DISTRICT,Sambalpur,Urban,44078,Female,Illiterate
sex,1180,21,373,DISTRICT,Debagarh,Rural,65700,Female,Illiterate
sex,1181,21,373,DISTRICT,Debagarh,Urban,3420,Female,Illiterate
sex,1183,21,374,DISTRICT,Sundargarh,Rural,338618,Female,Illiterate
sex,1184,21,374,DISTRICT,Sundargarh,Urban,101497,Female,Illiterate
sex,1186,21,375,DISTRICT,Kendujhar,Rural,400634,Female,Illiterate
sex,1187,21,375,DISTRICT,Kendujhar,Urban,47213,Female,Illiterate
sex,1189,21,376,DISTRICT,Mayurbhanj,Rural,662751,Female,Illiterate
sex,1190,21,376,DISTRICT,Mayurbhanj,Urban,25548,Female,Illiterate
sex,1192,21,377,DISTRICT,Baleshwar,Rural,380311,Female,Illiterate
sex,1193,21,377,DISTRICT,Baleshwar,Urban,35558,Female,Illiterate
sex,1195,21,378,DISTRICT,Bhadrak,Rural,216250,Female,Illiterate
sex,1196,21,378,DISTRICT,Bhadrak,Urban,31956,Female,Illiterate
sex,1198,21,379,DISTRICT,Kendrapara,Rural,203048,Female,Illiterate
sex,1199,21,379,DISTRICT,Kendrapara,Urban,10204,Female,Illiterate
sex,1201,21,380,DISTRICT,Jagatsinghapur,Rural,136935,Female,Illiterate
sex,1202,21,380,DISTRICT,Jagatsinghapur,Urban,14193,Female,Illiterate
sex,1204,21,381,DISTRICT,Cuttack,Rural,289582,Female,Illiterate
sex,1205,21,381,DISTRICT,Cuttack,Urban,73692,Female,Illiterate
sex,1207,21,382,DISTRICT,Jajapur,Rural,298226,Female,Illiterate
sex,1208,21,382,DISTRICT,Jajapur,Urban,18873,Female,Illiterate
sex,1210,21,383,DISTRICT,Dhenkanal,Rural,201223,Female,Illiterate
sex,1211,21,383,DISTRICT,Dhenkanal,Urban,13178,Female,Illiterate
sex,1213,21,384,DISTRICT,Anugul,Rural,216593,Female,Illiterate
sex,1214,21,384,DISTRICT,Anugul,Urban,26479,Female,Illiterate
sex,1216,21,385,DISTRICT,Nayagarh,Rural,154374,Female,Illiterate
sex,1217,21,385,DISTRICT,Nayagarh,Urban,9750,Female,Illiterate
sex,1219,21,386,DISTRICT,Khordha,Rural,183557,Female,Illiterate
sex,1220,21,386,DISTRICT,Khordha,Urban,108558,Female,Illiterate
sex,1222,21,387,DISTRICT,Puri,Rural,215235,Female,Illiterate
sex,1223,21,387,DISTRICT,Puri,Urban,31033,Female,Illiterate
sex,1225,21,388,DISTRICT,Ganjam,Rural,687956,Female,Illiterate
sex,1226,21,388,DISTRICT,Ganjam,Urban,114459,Female,Illiterate
sex,1228,21,389,DISTRICT,Gajapati,Rural,173270,Female,Illiterate
sex,1229,21,389,DISTRICT,Gajapati,Urban,12791,Female,Illiterate
sex,1231,21,390,DISTRICT,Kandhamal,Rural,197212,Female,Illiterate
sex,1232,21,390,DISTRICT,Kandhamal,Urban,10067,Female,Illiterate
sex,1234,21,391,DISTRICT,Baudh,Rural,103753,Female,Illiterate
sex,1235,21,391,DISTRICT,Baudh,Urban,2820,Female,Illiterate
sex,1237,21,392,DISTRICT,Subarnapur,Rural,122776,Female,Illiterate
sex,1238,21,392,DISTRICT,Subarnapur,Urban,8067,Female,Illiterate
sex,1240,21,393,DISTRICT,Balangir,Rural,407071,Female,Illiterate
sex,1241,21,393,DISTRICT,Balangir,Urban,30241,Female,Illiterate
sex,1243,21,394,DISTRICT,Nuapada,Rural,183609,Female,Illiterate
sex,1244,21,394,DISTRICT,Nuapada,Urban,6331,Female,Illiterate
sex,1246,21,395,DISTRICT,Kalahandi,Rural,451804,Female,Illiterate
sex,1247,21,395,DISTRICT,Kalahandi,Urban,20105,Female,Illiterate
sex,1249,21,396,DISTRICT,Rayagada,Rural,303043,Female,Illiterate
sex,1250,21,396,DISTRICT,Rayagada,Urban,27132,Female,Illiterate
sex,1252,21,397,DISTRICT,Nabarangapur,Rural,416236,Female,Illiterate
sex,1253,21,397,DISTRICT,Nabarangapur,Urban,16503,Female,Illiterate
sex,1255,21,398,DISTRICT,Koraput,Rural,436208,Female,Illiterate
sex,1256,21,398,DISTRICT,Koraput,Urban,37383,Female,Illiterate
sex,1258,21,399,DISTRICT,Malkangiri,Rural,201355,Female,Illiterate
sex,1259,21,399,DISTRICT,Malkangiri,Urban,10508,Female,Illiterate
sex,1261,22,0,STATE,CHHATTISGARH,Rural,5204591,Female,Illiterate
sex,1262,22,0,STATE,CHHATTISGARH,Urban,935683,Female,Illiterate
sex,1264,22,400,DISTRICT,Koriya,Rural,121975,Female,Illiterate
sex,1265,22,400,DISTRICT,Koriya,Urban,34305,Female,Illiterate
sex,1267,22,401,DISTRICT,Surguja,Rural,636946,Female,Illiterate
sex,1268,22,401,DISTRICT,Surguja,Urban,36556,Female,Illiterate
sex,1270,22,402,DISTRICT,Jashpur,Rural,200169,Female,Illiterate
sex,1271,22,402,DISTRICT,Jashpur,Urban,11994,Female,Illiterate
sex,1273,22,403,DISTRICT,Raigarh,Rural,297045,Female,Illiterate
sex,1274,22,403,DISTRICT,Raigarh,Urban,37778,Female,Illiterate
sex,1276,22,404,DISTRICT,Korba,Rural,206040,Female,Illiterate
sex,1277,22,404,DISTRICT,Korba,Urban,72317,Female,Illiterate
sex,1279,22,405,DISTRICT,Janjgir - Champa,Rural,337589,Female,Illiterate
sex,1280,22,405,DISTRICT,Janjgir - Champa,Urban,40446,Female,Illiterate
sex,1282,22,406,DISTRICT,Bilaspur,Rural,542017,Female,Illiterate
sex,1283,22,406,DISTRICT,Bilaspur,Urban,105952,Female,Illiterate
sex,1285,22,407,DISTRICT,Kabeerdham,Rural,226875,Female,Illiterate
sex,1286,22,407,DISTRICT,Kabeerdham,Urban,17929,Female,Illiterate
sex,1288,22,408,DISTRICT,Rajnandgaon,Rural,286707,Female,Illiterate
sex,1289,22,408,DISTRICT,Rajnandgaon,Urban,40547,Female,Illiterate
sex,1291,22,409,DISTRICT,Durg,Rural,455022,Female,Illiterate
sex,1292,22,409,DISTRICT,Durg,Urban,187983,Female,Illiterate
sex,1294,22,410,DISTRICT,Raipur,Rural,644600,Female,Illiterate
sex,1295,22,410,DISTRICT,Raipur,Urban,234495,Female,Illiterate
sex,1297,22,411,DISTRICT,Mahasamund,Rural,226015,Female,Illiterate
sex,1298,22,411,DISTRICT,Mahasamund,Urban,20898,Female,Illiterate
sex,1300,22,412,DISTRICT,Dhamtari,Rural,135391,Female,Illiterate
sex,1301,22,412,DISTRICT,Dhamtari,Urban,23584,Female,Illiterate
sex,1303,22,413,DISTRICT,Uttar Bastar Kanker,Rural,167235,Female,Illiterate
sex,1304,22,413,DISTRICT,Uttar Bastar Kanker,Urban,10624,Female,Illiterate
sex,1306,22,414,DISTRICT,Bastar,Rural,413894,Female,Illiterate
sex,1307,22,414,DISTRICT,Bastar,Urban,32290,Female,Illiterate
sex,1309,22,415,DISTRICT,Narayanpur,Rural,42840,Female,Illiterate
sex,1310,22,415,DISTRICT,Narayanpur,Urban,3704,Female,Illiterate
sex,1312,22,416,DISTRICT,Dakshin Bastar Dantewada,Rural,176859,Female,Illiterate
sex,1313,22,416,DISTRICT,Dakshin Bastar Dantewada,Urban,17929,Female,Illiterate
sex,1315,22,417,DISTRICT,Bijapur,Rural,87372,Female,Illiterate
sex,1316,22,417,DISTRICT,Bijapur,Urban,6352,Female,Illiterate
sex,1318,23,0,STATE,MADHYA PRADESH,Rural,14181012,Female,Illiterate
sex,1319,23,0,STATE,MADHYA PRADESH,Urban,3156650,Female,Illiterate
sex,1321,23,418,DISTRICT,Sheopur,Rural,182489,Female,Illiterate
sex,1322,23,418,DISTRICT,Sheopur,Urban,23764,Female,Illiterate
sex,1324,23,419,DISTRICT,Morena,Rural,373352,Female,Illiterate
sex,1325,23,419,DISTRICT,Morena,Urban,92168,Female,Illiterate
sex,1327,23,420,DISTRICT,Bhind,Rural,277184,Female,Illiterate
sex,1328,23,420,DISTRICT,Bhind,Urban,80574,Female,Illiterate
sex,1330,23,421,DISTRICT,Gwalior,Rural,196551,Female,Illiterate
sex,1331,23,421,DISTRICT,Gwalior,Urban,191062,Female,Illiterate
sex,1333,23,422,DISTRICT,Datia,Rural,146140,Female,Illiterate
sex,1334,23,422,DISTRICT,Datia,Urban,32827,Female,Illiterate
sex,1336,23,423,DISTRICT,Shivpuri,Rural,422138,Female,Illiterate
sex,1337,23,423,DISTRICT,Shivpuri,Urban,56513,Female,Illiterate
sex,1339,23,424,DISTRICT,Tikamgarh,Rural,345574,Female,Illiterate
sex,1340,23,424,DISTRICT,Tikamgarh,Urban,50650,Female,Illiterate
sex,1342,23,425,DISTRICT,Chhatarpur,Rural,383465,Female,Illiterate
sex,1343,23,425,DISTRICT,Chhatarpur,Urban,71766,Female,Illiterate
sex,1345,23,426,DISTRICT,Panna,Rural,240819,Female,Illiterate
sex,1346,23,426,DISTRICT,Panna,Urban,21802,Female,Illiterate
sex,1348,23,427,DISTRICT,Sagar,Rural,383902,Female,Illiterate
sex,1349,23,427,DISTRICT,Sagar,Urban,101187,Female,Illiterate
sex,1351,23,428,DISTRICT,Damoh,Rural,261790,Female,Illiterate
sex,1352,23,428,DISTRICT,Damoh,Urban,38578,Female,Illiterate
sex,1354,23,429,DISTRICT,Satna,Rural,424649,Female,Illiterate
sex,1355,23,429,DISTRICT,Satna,Urban,76061,Female,Illiterate
sex,1357,23,430,DISTRICT,Rewa,Rural,478884,Female,Illiterate
sex,1358,23,430,DISTRICT,Rewa,Urban,64937,Female,Illiterate
sex,1360,23,431,DISTRICT,Umaria,Rural,148357,Female,Illiterate
sex,1361,23,431,DISTRICT,Umaria,Urban,19962,Female,Illiterate
sex,1363,23,432,DISTRICT,Neemuch,Rural,161447,Female,Illiterate
sex,1364,23,432,DISTRICT,Neemuch,Urban,41022,Female,Illiterate
sex,1366,23,433,DISTRICT,Mandsaur,Rural,281143,Female,Illiterate
sex,1367,23,433,DISTRICT,Mandsaur,Urban,44724,Female,Illiterate
sex,1369,23,434,DISTRICT,Ratlam,Rural,307520,Female,Illiterate
sex,1370,23,434,DISTRICT,Ratlam,Urban,68518,Female,Illiterate
sex,1372,23,435,DISTRICT,Ujjain,Rural,336906,Female,Illiterate
sex,1373,23,435,DISTRICT,Ujjain,Urban,123496,Female,Illiterate
sex,1375,23,436,DISTRICT,Shajapur,Rural,326856,Female,Illiterate
sex,1376,23,436,DISTRICT,Shajapur,Urban,54202,Female,Illiterate
sex,1378,23,437,DISTRICT,Dewas,Rural,305901,Female,Illiterate
sex,1379,23,437,DISTRICT,Dewas,Urban,77802,Female,Illiterate
sex,1381,23,438,DISTRICT,Dhar,Rural,558817,Female,Illiterate
sex,1382,23,438,DISTRICT,Dhar,Urban,75392,Female,Illiterate
sex,1384,23,439,DISTRICT,Indore,Rural,212995,Female,Illiterate
sex,1385,23,439,DISTRICT,Indore,Urban,344576,Female,Illiterate
sex,1387,23,440,DISTRICT,Khargone (West Nimar),Rural,459776,Female,Illiterate
sex,1388,23,440,DISTRICT,Khargone (West Nimar),Urban,49343,Female,Illiterate
sex,1390,23,441,DISTRICT,Barwani,Rural,412015,Female,Illiterate
sex,1391,23,441,DISTRICT,Barwani,Urban,38242,Female,Illiterate
sex,1393,23,442,DISTRICT,Rajgarh,Rural,385231,Female,Illiterate
sex,1394,23,442,DISTRICT,Rajgarh,Urban,54923,Female,Illiterate
sex,1396,23,443,DISTRICT,Vidisha,Rural,282284,Female,Illiterate
sex,1397,23,443,DISTRICT,Vidisha,Urban,56449,Female,Illiterate
sex,1399,23,444,DISTRICT,Bhopal,Rural,114319,Female,Illiterate
sex,1400,23,444,DISTRICT,Bhopal,Urban,280236,Female,Illiterate
sex,1402,23,445,DISTRICT,Sehore,Rural,275046,Female,Illiterate
sex,1403,23,445,DISTRICT,Sehore,Urban,41389,Female,Illiterate
sex,1405,23,446,DISTRICT,Raisen,Rural,239095,Female,Illiterate
sex,1406,23,446,DISTRICT,Raisen,Urban,51017,Female,Illiterate
sex,1408,23,447,DISTRICT,Betul,Rural,325930,Female,Illiterate
sex,1409,23,447,DISTRICT,Betul,Urban,40210,Female,Illiterate
sex,1411,23,448,DISTRICT,Harda,Rural,110600,Female,Illiterate
sex,1412,23,448,DISTRICT,Harda,Urban,16284,Female,Illiterate
sex,1414,23,449,DISTRICT,Hoshangabad,Rural,199180,Female,Illiterate
sex,1415,23,449,DISTRICT,Hoshangabad,Urban,52000,Female,Illiterate
sex,1417,23,450,DISTRICT,Katni,Rural,262199,Female,Illiterate
sex,1418,23,450,DISTRICT,Katni,Urban,37640,Female,Illiterate
sex,1420,23,451,DISTRICT,Jabalpur,Rural,229745,Female,Illiterate
sex,1421,23,451,DISTRICT,Jabalpur,Urban,180105,Female,Illiterate
sex,1423,23,452,DISTRICT,Narsimhapur,Rural,191262,Female,Illiterate
sex,1424,23,452,DISTRICT,Narsimhapur,Urban,26488,Female,Illiterate
sex,1426,23,453,DISTRICT,Dindori,Rural,191503,Female,Illiterate
sex,1427,23,453,DISTRICT,Dindori,Urban,5153,Female,Illiterate
sex,1429,23,454,DISTRICT,Mandla,Rural,255593,Female,Illiterate
sex,1430,23,454,DISTRICT,Mandla,Urban,17111,Female,Illiterate
sex,1432,23,455,DISTRICT,Chhindwara,Rural,394135,Female,Illiterate
sex,1433,23,455,DISTRICT,Chhindwara,Urban,69415,Female,Illiterate
sex,1435,23,456,DISTRICT,Seoni,Rural,284664,Female,Illiterate
sex,1436,23,456,DISTRICT,Seoni,Urban,19735,Female,Illiterate
sex,1438,23,457,DISTRICT,Balaghat,Rural,303959,Female,Illiterate
sex,1439,23,457,DISTRICT,Balaghat,Urban,34406,Female,Illiterate
sex,1441,23,458,DISTRICT,Guna,Rural,277040,Female,Illiterate
sex,1442,23,458,DISTRICT,Guna,Urban,61674,Female,Illiterate
sex,1444,23,459,DISTRICT,Ashoknagar,Rural,192388,Female,Illiterate
sex,1445,23,459,DISTRICT,Ashoknagar,Urban,30041,Female,Illiterate
sex,1447,23,460,DISTRICT,Shahdol,Rural,236210,Female,Illiterate
sex,1448,23,460,DISTRICT,Shahdol,Urban,34399,Female,Illiterate
sex,1450,23,461,DISTRICT,Anuppur,Rural,151726,Female,Illiterate
sex,1451,23,461,DISTRICT,Anuppur,Urban,35922,Female,Illiterate
sex,1453,23,462,DISTRICT,Sidhi,Rural,285928,Female,Illiterate
sex,1454,23,462,DISTRICT,Sidhi,Urban,17438,Female,Illiterate
sex,1456,23,463,DISTRICT,Singrauli,Rural,293614,Female,Illiterate
sex,1457,23,463,DISTRICT,Singrauli,Urban,45891,Female,Illiterate
sex,1459,23,464,DISTRICT,Jhabua,Rural,357347,Female,Illiterate
sex,1460,23,464,DISTRICT,Jhabua,Urban,15179,Female,Illiterate
sex,1462,23,465,DISTRICT,Alirajpur,Rural,267094,Female,Illiterate
sex,1463,23,465,DISTRICT,Alirajpur,Urban,10514,Female,Illiterate
sex,1465,23,466,DISTRICT,Khandwa (East Nimar),Rural,297356,Female,Illiterate
sex,1466,23,466,DISTRICT,Khandwa (East Nimar),Urban,39020,Female,Illiterate
sex,1468,23,467,DISTRICT,Burhanpur,Rural,148894,Female,Illiterate
sex,1469,23,467,DISTRICT,Burhanpur,Urban,44843,Female,Illiterate
sex,1471,24,0,STATE,GUJARAT,Rural,7942251,Female,Illiterate
sex,1472,24,0,STATE,GUJARAT,Urban,3387696,Female,Illiterate
sex,1474,24,468,DISTRICT,Kachchh,Rural,358575,Female,Illiterate
sex,1475,24,468,DISTRICT,Kachchh,Urban,123979,Female,Illiterate
sex,1477,24,469,DISTRICT,Banas Kantha,Rural,777925,Female,Illiterate
sex,1478,24,469,DISTRICT,Banas Kantha,Urban,75681,Female,Illiterate
sex,1480,24,470,DISTRICT,Patan,Rural,262282,Female,Illiterate
sex,1481,24,470,DISTRICT,Patan,Urban,43773,Female,Illiterate
sex,1483,24,471,DISTRICT,Mahesana,Rural,261515,Female,Illiterate
sex,1484,24,471,DISTRICT,Mahesana,Urban,61883,Female,Illiterate
sex,1486,24,472,DISTRICT,Sabar Kantha,Rural,469244,Female,Illiterate
sex,1487,24,472,DISTRICT,Sabar Kantha,Urban,55005,Female,Illiterate
sex,1489,24,473,DISTRICT,Gandhinagar,Rural,142022,Female,Illiterate
sex,1490,24,473,DISTRICT,Gandhinagar,Urban,78059,Female,Illiterate
sex,1492,24,474,DISTRICT,Ahmadabad,Rural,275495,Female,Illiterate
sex,1493,24,474,DISTRICT,Ahmadabad,Urban,740382,Female,Illiterate
sex,1495,24,475,DISTRICT,Surendranagar,Rural,316831,Female,Illiterate
sex,1496,24,475,DISTRICT,Surendranagar,Urban,79115,Female,Illiterate
sex,1498,24,476,DISTRICT,Rajkot,Rural,323064,Female,Illiterate
sex,1499,24,476,DISTRICT,Rajkot,Urban,296068,Female,Illiterate
sex,1501,24,477,DISTRICT,Jamnagar,Rural,278229,Female,Illiterate
sex,1502,24,477,DISTRICT,Jamnagar,Urban,166304,Female,Illiterate
sex,1504,24,478,DISTRICT,Porbandar,Rural,69060,Female,Illiterate
sex,1505,24,478,DISTRICT,Porbandar,Urban,44123,Female,Illiterate
sex,1507,24,479,DISTRICT,Junagadh,Rural,399448,Female,Illiterate
sex,1508,24,479,DISTRICT,Junagadh,Urban,143441,Female,Illiterate
sex,1510,24,480,DISTRICT,Amreli,Rural,244896,Female,Illiterate
sex,1511,24,480,DISTRICT,Amreli,Urban,60966,Female,Illiterate
sex,1513,24,481,DISTRICT,Bhavnagar,Rural,404221,Female,Illiterate
sex,1514,24,481,DISTRICT,Bhavnagar,Urban,186059,Female,Illiterate
sex,1516,24,482,DISTRICT,Anand,Rural,249120,Female,Illiterate
sex,1517,24,482,DISTRICT,Anand,Urban,79629,Female,Illiterate
sex,1519,24,483,DISTRICT,Kheda,Rural,326283,Female,Illiterate
sex,1520,24,483,DISTRICT,Kheda,Urban,70112,Female,Illiterate
sex,1522,24,484,DISTRICT,Panch Mahals,Rural,533867,Female,Illiterate
sex,1523,24,484,DISTRICT,Panch Mahals,Urban,47197,Female,Illiterate
sex,1525,24,485,DISTRICT,Dohad,Rural,617086,Female,Illiterate
sex,1526,24,485,DISTRICT,Dohad,Urban,33213,Female,Illiterate
sex,1528,24,486,DISTRICT,Vadodara,Rural,509164,Female,Illiterate
sex,1529,24,486,DISTRICT,Vadodara,Urban,223733,Female,Illiterate
sex,1531,24,487,DISTRICT,Narmada,Rural,122906,Female,Illiterate
sex,1532,24,487,DISTRICT,Narmada,Urban,7736,Female,Illiterate
